ID	Reference Type	Year	Author	Title	Journal Title	ISBN/ISSN	DOI	URL	Abstract	Volume	Issue	Pages	Keywords	Country	State	LatDD	LonDD	Livestock type	"If other, please specify"	Agroforestry type	"If other, please specify"	Comparator	"If other, please specify"	Productivity measure	"If other, please specify"	Effect on productivity	GHGEs/Carbon	"If multiple or other, please specify"	Effect on carbon/GHG measure	Water quantity	Water quality	Air quality	Soil erosion	Economics
Uribe2015_163	Journal Article	2015	"Uribe, C.; Inclan, R.; Hernando, L.; Roman, M.; Clavero, M. A.; Roig, S.; Van Miegroet, H."	"Grazing, tilling and canopy effects on carbon dioxide fluxes in a Spanish dehesa"	Agroforestry Systems	0167-4366	10.1007/s10457-014-9767-5	<Go to ISI>://WOS:000351195300009	"There is increasing interest in carbon sequestering capacity of agroforestry systems especially in relation to climate change. Appropriate implementation of silvopastoral practices in dehesa systems may contribute to their sustainability; improve soil carbon (C) and nitrogen (N) storage capacity while reducing the carbon dioxide (CO2) flux from the soil to the atmosphere. The response of soil respiration (Rs) to grazing and tilling practices and trees canopy influence were studied in a dehesa ecosystem in the center of Spain from July 2008 to February 2010. Four different treatments were established: non grazed-non tilled; non grazed-tilled; grazed-non tilled and grazed and tilled. In all the treatments R-s, soil temperature (T-s), soil moisture (M-s), soil C and N stocks were measured. Grazing reduced Rs by 12 % across all experiment. Increments of 3 Mg/ha in C stocks and 0.3 Mg/ha in N stocks in grazing soils were observed. Although, no clear tilling effect on Rs was found, a decrease of 3.5 Mg/ha in soil C stocks and 0.3 Mg/ha in N stocks was detected in tilled soils. Presence of tree canopy induced increases in Rs, soil C and N stocks; while decreases in T-s were observed, but grazing decreased the tree canopy influence on annual C losses by Rs. The M-s constrained the temperature response of Rs during the experiment, and meaningful Q10 values were only obtainable during the wettest time, ranging from 2.5 to 5.7. Grazing and tree canopy had a positive influence in the ability of soils to store soil C and N, while tilling had a negative effect on soil C and N store capacity in this study. Maintaining the beneficial practices and improving tillage management in this area may have important consequences in carbon sequestration capacity in this dehesa system."	89	2			Spain		39.59	-5.8	Mixture of sheep and cattle		Dehesa/Montado		Forest without grazing	Dehesa without grazing				Soil organic carbon		Positive					
Upson2016_164	Journal Article	2016	"Upson, M. A.; Burgess, P. J.; Morison, J. I. L."	Soil carbon changes after establishing woodland and agroforestry trees in a grazed pasture	Geoderma	0016-7061	10.1016/j.geoderma.2016.07.002	<Go to ISI>://WOS:000383296800002; https://pdf.sciencedirectassets.com/271789/1-s2.0-S0016706116X00183/1-s2.0-S0016706116302865/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEO7%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaCXVzLWVhc3QtMSJHMEUCIAU1xkIWPtT9QXMMds3rFPwghjJPs5axlFLhY3q1ZP3QAiEAmD6An2ZgstBh6sxGWHbSqOrwGGKUHxy8WTT6wIrp5NEq0AIIFxACGgwwNTkwMDM1NDY4NjUiDNJb5AEfYthlJJn4kiqtAp9iy0lY2nDBCYlnFYrZm7bjXEWIGk5PF1CHCAIAtUX1zHcpIhFEXj0yygi5WfvjeSShx%2FN9D0Ty1xsfCL%2BCM8Wb2rrWuYX8ejmInPBR4cDIj5dIB3fcSGW0MLM6DAxlxpuORDm%2FGO38puJnPit3O70rs%2BQJgtPSKXj9hbjg2QHSGHHhrO3%2BOv1E3G63XcLbdm6YsiFBqBcvGeU6Np4%2FpWqsBWNkdbH5CGyhJfKC02A0K6YlH3UMJYDlBe%2F3ZycKbb%2BsJctPwr0IHcqNHXvr%2FbF5EX6cJH7%2B6bwxIzl2UoYv9Udoge%2FARJAmAmlmiR0xoIP9OEV7kbruBrKJbpGTKGSoQA493ZTvE8Wi3kV6SejnAKmQMOea3MVrcH%2BASLeHda%2FLsOQ1PDb9D%2BroUz4w6uyq7gU6zwIS8DHyWcAJVmTE2nF2G%2BY40YJqbZ3X4E6%2FgJnXdSzju5rxQHUxHjZC%2B%2FnAUQGqVfW9KvT5ZyLc7OecGXxjDgwCCLxxa2IXs8y0TPDwcCsPKZT7kM6Vb7NHOY4Wq2On%2F2dIU25aq7njVOQ3yLYy6FcZiSg4oGxulkT%2Fq6roRztRJ80Z%2FIgOMRg2prJxx5ZFQdZc1yBO0ZSHgaYriv5nSB3%2FKx47Puxdu7muBm4Iwz658HVGvNXYkdaWCRnLU46mGHgdWa7VDAz96ntrdh44KqabDn0%2FWlrkQ9fL0NyurW4jE6QugGTHzY0YhEC1tXo8c5LlvwyMZikwuWpME2iCTjq8k2gKcitb58xYJ3CijpKrJZivo1eoETjJlZJAZTp5WJRPfY1h3G4Eaa5uOGEET%2BOWpG0dgf6YKjh%2FIB2Ws6H1wdLwAolZTANod%2FVR3eggKw%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20191112T152029Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTY6ZQF4I5F%2F20191112%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=2582adf8f8d9311afe8186f88358487d13e6ba3b0975037b777ec0db2ae6e9c7&hash=016742332c6ed815fbc1979f563b63ff59e779ab124c2d56d006cb205154a49f&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=S0016706116302865&tid=spdf-42b712fd-5a2a-4477-ae47-bd0e02b4e0db&sid=fd4811ad8e9851444e48700305a7194d7e33gxrqb&type=client	"This study determined the effect of two tree planting methods (woodland and a silvopastoral agroforestry system) on the soil bulk density and organic carbon content of a grassland site in lowland England. Soil organic carbon was measured in pasture, silvopastoral tree, and woodland treatments at six depths representative of 0-150 cm. Fourteen years after tree planting, the organic carbon content in the surface soil layer (0-10 cm) was greatest in the pasture (6.0 g 100 g(-1)) and least in the woodland (4.6 g 100 g(-1)); the value (5.3 g 100 g(-1)) below the silvopastoral trees was intermediate. In the 10-20 cm layer, the organic carbon content in the woodland was 13% lower than the pasture. No treatment effects on soil carbon were detected below 20 cm. Possible reasons for the decline in surface soil carbon include a decline in grass cover and reduced soil water content Measurements of above ground carbon storage by the trees indicated that tree planting increased overall carbon storage, with the silvopastoral system predicted to achieve a higher level of carbon storage than equivalent areas of separate woodland and pasture. A power analysis indicates that a prohibitively large number of replicates is needed to ensure a lower than 20% risk of falsely concluding no treatment differences at individual depth increments below 10 cm and cumulative depths extending below 40 cm. Crown Copyright (C) 2016 Published by Elsevier B.V. All rights reserved."	283				UK	England	52.94	-2.8	Cattle		Silvopasture		Pasture without trees					Soil organic carbon		Negative					
Tarrega2007_205	Journal Article	2007	"Tarrega, Reyes; Calvo, Leonor; Marcos, Elena; Taboada, Angela"	Comparison of understory plant community composition and soil characteristics in Quercus pyrenaica stands with different human uses	Forest Ecology and Management	0378-1127	10.1016/j.foreco.2007.01.011	<Go to ISI>://WOS:000245479700022	"The species composition of the plant community and the soil characteristics in Quercus pyrenaica ecosystems according to the degree of disturbance and the type of human intervention (burning, cutting, livestock grazing) were compared. Four types of oak communities were selected, each with five replicates: oak shrublands (SL), dehesas (DE) or open woodlands used for grazing, and two types of mature oak forest, one with abundant shrub biomass in the understory (FS) and the other with little shrub biomass in the understory (FO). A total of 175 species were found in the 20 sites studied, 52 appeared in a single site. The dehesas were the most different regarding species composition, with 30 species only found there. This was verified by a qualitative similarity analysis, in which the five dehesas formed a group clearly distinguishable from the other sites; the oak shrublands also formed a group, but it was not possible to distinguish between the mature oak forests with and without a shrubby understory. However, the soil characteristics were similar across all sites and differences could only be detected in organic matter and nitrogen content, which were significantly higher in the mature forests without a shrubby understory. When the plant community and soil characteristics were analysed as a whole using a canonical correspondence analysis, the separation of the dehesas was observed on the first axis, due to its greater richness and abundance in herb species, especially annuals. The other sites were ordered on the second axis, with greater differences between the oak shrublands, associated with higher shrub species cover, and the mature open forests, associated with forest herb species and a soil with a higher nitrogen, organic matter and cation exchange content. The mature forests with abundant shrub biomass were in an intermediate position. Therefore, although the differences in soil were not important and many species were common to all types of Q. pyrenaica communities, the type of human intervention did determine changes, as shown by the results of the multifactorial analyses. In addition, given that all the community types presented some species which were not found in the other types, greater biodiversity would be attained by preserving all of them. (c) 2007 Elsevier B.V. All rights reserved."	241	01-Mar	378-381		Spain	Leon	42.44	-4.5	Mixture of sheep and cattle		Dehesa/Montado		Forest without grazing					Soil organic carbon		Mixed results (negative and no effect)					
Staley2008_241	Journal Article	2008	"Staley, Thomas E.; Gonzalez, Javier M.; Neel, James P. S."	Conversion of deciduous forest to silvopasture produces soil properties indicative of rapid transition to improved pasture	Agroforestry Systems	0167-4366	10.1007/s10457-008-9139-0	<Go to ISI>://WOS:000259859100005	"Differences in soil properties between forests and pastures have been well documented in the literature, especially under coniferous forests. However, since nearly all of these reports have been time-point comparisons, utilizing long-term paired-sites, properties of transitional states and time of their appearance can only be inferred at present. In this study, a deciduous forest ecosystem was converted to a silvopasture ecosystem by tree thinning, fertilization, and sheep incorporation of seed and forest litter. After 2 years, topsoil (0-15 cm) physico-chemical properties, particularly P fractions, and phosphatases were monitored over the growing season in these ecosystems, and a nearby pasture ecosystem. Initially, before spring vegetative growth, differences were found for pH, exchangeable cations and soil moisture, most of which could be explained by management history. Compared to forest, organic-C (C(o)) and organic-N (N(o)) concentrations were reduced in silvopasture by 17 and 9%, respectively, indicative of substantial litter decomposition. Most values for all these physico-chemical properties for silvopasture were intermediate between forest and pasture, and generally remained so throughout the growing season. Initial total P (TP(t)), organic-P (TP(o)) and inorganic-P (TP(i)) concentrations were generally as anticipated for the forest and pasture. Silvopasture, however, had 36 and 23% greater TP(o) than forest and pasture, respectively, presumably due to fertilizer-P immobilization induced by incorporation of forest litter. Total P components remained essentially constant over the growing season in all ecosystems, with the exception of pasture, likely due to high forage TP(i) uptake. Bray I-extractable-organic-P (BrP(o)) and bicarbonate-extractable-organic-P (BiP(o)) concentrations, although consistently highest in the forest and silvopasture soils, were not reflective of the increase in TP(o) under silvopasture. Acid phosphatase (PMEac) activities were highest in spring in all the ecosystems, then gradually declined to typically 25-50% initial activities. Alkaline phosphatase (PMEal) activities showed a broadly-similar pattern, with exception of forest and silvopasture soils, which exhibited low activities throughout the season. For the entire data set, PMEac and PMEal activities were poorly correlated with TP(i,) BrP(i), and BiP(i). These results demonstrate that conversion of forest to silvopasture results in soil changes indicative of its rapid transition to pasture and that an increased P(o) reservoir results that should be taken into account in fertilizer-P recommendations for temperate silvopastures."	74	3	114-127		USA	West Virginia	37.48	-80.58	Sheep		Silvopasture		Pasture without trees					Soil organic carbon		Positive					
Simon2013_284	Journal Article	2013	"Simon, Nuria; Montes, Fernando; Diaz-Pines, Eugenio; Benavides, Raquel; Roig, Sonia; Rubio, Agustin"	Spatial distribution of the soil organic carbon pool in a Holm oak dehesa in Spain	Plant and Soil	0032-079X	10.1007/s11104-012-1443-9	<Go to ISI>://WOS:000317988600039	"Dehesas are agroforestry systems characterized by scattered trees among pastures, crops and/or fallows. A study at a Spanish dehesa has been carried out to estimate the spatial distribution of the soil organic carbon stock and to assess the influence of the tree cover. The soil organic carbon stock was estimated from the five uppermost cm of the mineral soil with high spatial resolution at two plots with different grazing intensities. The Universal Kriging technique was used to assess the spatial distribution of the soil organic carbon stocks, using tree coverage within a buffering area as an auxiliary variable. A significant positive correlation between tree presence and soil organic carbon stocks up to distances of around 8 m from the trees was found. The tree crown cover within a buffer up to a distance similar to the crown radius around the point absorbed 30 % of the variance in the model for both grazing intensities, but residual variance showed stronger spatial autocorrelation under regular grazing conditions. Tree cover increases soil organic carbon stocks, and can be satisfactorily estimated by means of crown parameters. However, other factors are involved in the spatial pattern of the soil organic carbon distribution. Livestock plays an interactive role together with tree presence in soil organic carbon distribution."	366	01-Feb	121-132		Spain		39.59	-5.6	Sheep		Dehesa/Montado		Pasture without trees					Soil organic carbon		Positive					
Shvaleva2014_301	Journal Article	2014	"Shvaleva, Alla; Costa e Silva, Filipe; Costa, Joaquim Miguel; Correia, Alexandra; Anderson, Margaret; Lobo-do-Vale, Raquel; Fangueiro, David; Bicho, Catarina; Pereira, Joo Santos; Chaves, Maria Manuela; Skiba, Ute; Cruz, Cristina"	"Comparison of methane, nitrous oxide fluxes and CO2 respiration rates from a Mediterranean cork oak ecosystem and improved pasture"	Plant and Soil	0032-079X	10.1007/s11104-013-1923-6	<Go to ISI>://WOS:000328849200066	"During the recent decades, cork oak (Q. suber) mortality has been increasing in Mediterranean oak woodland endangering the economical and environmental sustainability of the ""montado"" ecosystem. This fact in combination with climate change and conversion of forestland to pasture may significantly affect the soil-atmosphere greenhouse gases (GHGs) exchange. Our study evaluates the impact of oak trees as compared to pasture on net ecosystem GHG (CH4, N2O, and CO2) exchange as well as the main environmental factors influencing this exchange. We used field chamber measurements for the collection of GHGs under three different conditions: 1) open area (OA), 2) under tree canopy area (UC) and 3) improved pasture (IP). Experiments were done under typical Mediterranean climate at central Portugal in 2010 and 2011. The UC had higher nitrification potential, soil C/N ratio, electrical conductivity, litter input and soil organic matter (SOM) than OA and IP. SOM positively correlated with soil CH4 and N2O fluxes but not with soil CO2 respiration rates. Soil water content (SWC) drives both CH4 and N2O fluxes. Under certain conditions, when SWC reached a threshold (7 % for CH4 and 3 % for N2O) the result was net uptake and that net uptake increased with SWC. This was the case for the UC and OA. Conversely, for the IP soil water content above 4 % promoted net CH4 release. Our results show that cork oak influences soil properties and consequently GHGs fluxes. In the UC the input of litter for SOM together with soil moisture, favoured microbiological activity and related GHGs fluxes. Soil temperature is a secondary factor in the studied conditions. Our results also emphasized the potential impact posed by decreased cork oak tree density in the functioning of the ""montado"" ecosystem."	374	01-Feb	75-80		Portugal		39.08	-8.2	Unclear		Dehesa/Montado		Pasture without trees					Soil organic carbon		Positive					
Sharrow2004_314	Journal Article	2004	"Sharrow, S. H.; Syed, Ismail"	"Carbon and nitrogen storage in agroforests, tree plantations, and pastures in western Oregon, USA"	Agroforestry Systems	0167-4366	http://dx.doi.org/10.1023/B:AGFO.0000013267.87896.41		"Pastures store over 90% of their carbon and nitrogen below-ground as soil organic matter. In contrast, temperate conifer forests often store large amounts of organic matter above-ground in woody plant tissue and fibrous litter. Silvopastures, which combine managed pastures with forest trees, should accrete more carbon and nitrogen than pastures or timber plantations because they may produce more total annual biomass and have both forest and grassland nutrient cycling patterns active. This hypothesis was investigated by conducting carbon and nitrogen inventories on three replications of 11 year-old Douglas-fir (Pseudotsuga menziesii)/perennial ryegrass (Lolium perenne)/subclover (Trifolium subterraneum) agroforests, ryegrass/subclover pastures, and Douglas-fir timber plantations near Corvallis, Oregon in August 2000. Over the 11 years since planting, agroforests accumulated approximately 740 kg ha-1 year-1 more C than forests and 520 kg ha-1 year-1 more C than pastures. Agroforests stored approximately 12% of C and 2% of N aboveground compared to 9% of C and 1% of N above ground in plantations and less than 1% of N and C aboveground in pastures. Total N content of agroforests and pastures, both of which included a nitrogen-fixing legume, were approximately 530 and 1200 kg ha-1 greater than plantations, respectively. These results support the proposition that agroforests, such as silvopastures, may be more efficient at accreting C than plantations or pasture monocultures. However, pastures may accrete more N than agroforests or plantations. This apparent separation of response in obviously interrelated agroecosystem processes, points out the difficulty in using forest plantation or pasture research results to predict outcomes for mixed systems such as agroforests."	60	2	48-62	agroforestry; agroforestry systems; carbon; carbon sequestration; forest plantations; nitrogen; nitrogen fixation; nitrogen fixing trees; nutrient content; pastures; silvopastoral systems; soil organic matter; trees; woody plants	USA	Oregon	44.4	-123	Sheep		Silvopasture		Other	Pasture without trees AND forest without grazing				Total carbon		Positive					
Serrano2018_323	Journal Article	2018	"Serrano, Joao; Shahidian, Shakib; Marques Da Silva, J.; Sales-Baptista, E.; Ferraz De Oliveira, I.; Lopes De Castro, J.; Pereira, Alfredo; Cancela De Abreu, M.; Machado, Eliana; de Carvalho, Mario"	Tree influence on soil and pasture: contribution of proximal sensing to pasture productivity and quality estimation in montado ecosystems	International Journal of Remote Sensing	0143-1161	10.1080/01431161.2017.1404166	<Go to ISI>://WOS:000441646800014	"Montado is a silvo-pastoral ecosystem of the Mediterranean region, a mixed system of trees and pasture, subject to animal grazing. Farmers need information on pasture production and quality in order to assess the direct effect of tree presence on the productivity of their pastoral system, and to devise management that balances farm production and profitability with sustainable soil management. The main objectives of this work were (1) to evaluate tree influence on soil and pasture parameters and (2) to evaluate the use of proximal sensing techniques that have potential for monitoring aspects related to spatial and temporal variability of pasture productivity and quality in montado ecosystems. Both objectives can support the decision-making process of the farmer. The study field is located in Mitra farm, in Southern Portugal. During October 2015, 24 geo-referenced composite soil samples (12 under tree canopy and 12 outside tree canopy) were collected from the 0.0-0.3m soil layer. The soil samples were analysed for texture (sand, silt, and clay content), moisture content, pH, organic matter, total nitrogen (N), phosphorus (P), potassium (K), magnesium (Mg), and manganese (Mn). The evolution of the pasture was recorded in the 24 sampling points at five monitoring dates: at the end of autumn (December 2015), at the end of winter (March 2016), and then monthly during spring 2016 (April, May, and June). The following pasture parameters were measured: normalized difference vegetation index (NDVI), capacitance, temperature, green and dry matter, ash, crude protein (CP), and neutral detergent fibre. Soil under tree canopy had significantly higher levels of organic matter, N, P, K, and Mg, and better pasture quality while the pasture productivity was higher outside tree canopy. The correlation between pasture direct measurements and sensor parameters was more consistent between capacitance and pasture productivity and between NDVI and CP. The use of fast and efficient tools associated with geo-referenced systems can greatly simplify the pasture monitoring process, which is the basis for estimating feed availability in the field. The knowledge of biomass quality and quantity is fundamental to support decision-making regarding animal stocking rates and rotation among grazing parcels."	39	14	81-87		Portugal		38.3	-8.01	Sheep		Dehesa/Montado		Pasture without trees		Understory/pasture production		Negative	Soil organic carbon		Positive					
Seddaiu2013_328	Journal Article	2013	"Seddaiu, Giovanna; Porcu, Giovanna; Ledda, Luigi; Roggero, Pier Paolo; Agnelli, Alberto; Corti, Giuseppe"	Soil organic matter content and composition as influenced by soil management in a semi-arid Mediterranean agro-silvo-pastoral system	Agriculture Ecosystems & Environment	0167-8809	10.1016/j.agee.2013.01.002	<Go to ISI>://WOS:000317326700001	"The aim of this study was to assess the impact of different long term soil managements on soil organic matter (SOM) quantity and quality in a semi-arid Mediterranean dehesa-like agro-forestry system (North-East of Sardinia, Italy). Seven soil managements were compared: cork oak forest, pasture under oak trees, open pasture, hay crop under oak trees, open hay crop, grass-covered vineyard and tilled vineyard. Analyses include chemical and spectroscopic (FT-IR) characterization of the humic substances (fulvic acids, humic acids and humin) of the A horizons. Lower amounts of total organic C and humic substances were found in the more disturbed soils such as those of the tilled vineyard, while the other soil managements showed a rather similar pattern for many indices of SOM quality (e.g., HA-C/FA-C, fulvic H/C and humic and fulvic C/N ratios) and for spectroscopic characteristics. These results indicated that the impact of soil management on the humic composition was relatively low for these sub-acid (pH ranging from 5.1 to 6.4) sandy soils under Mediterranean type of climate. The relatively small differences between the forest and the grassland land uses also suggested that the periodical light tillage applied to the grassland did not strongly affect SOM accumulation in the topsoil of this land use. In the oak forest soils, a sharp decrease (-77%) of the organic C from the thin A1 to the A2 horizon was observed, which could constrain the resilience of these soils towards disturbance factors, while the grasslands soils, where the organic C sequestration occurred in a thick horizon, may be more resilient. The compared soil managements revealed to be quite conservative, demonstrating that the traditional agro-silvo-pastoral management practices are effective in maintaining relatively good soil quality traits under semi-arid Mediterranean conditions. (C) 2013 Elsevier B.V. All rights reserved."	167		495-503		Italy	Sardinia	40.46	9.1	Sheep		Dehesa/Montado		Pasture without trees					Soil organic carbon		No effect					
Seddaiu2018_329	Journal Article	2018	"Seddaiu, Giovanna; Bagella, Simonetta; Pulina, Antonio; Cappai, Chiara; Salis, Lorenzo; Rossetti, Ivo; Lai, Roberto; Roggero, Pier Paolo"	"Mediterranean cork oak wooded grasslands: synergies and trade-offs between plant diversity, pasture production and soil carbon"	Agroforestry Systems	0167-4366	10.1007/s10457-018-0225-7	<Go to ISI>://WOS:000440076000007	"Mediterranean wooded grasslands that emerge from silvopastoral activities are multifunctional systems that result in high biodiversity and offer ecosystem services such as forage production and soil carbon sequestration. During 3 years, ten grazed wooded grassland fields were studied in the Berchidda-Monti long-term observatory, located in NE Sardinia, Italy, with the aim of exploring the synergies and trade-offs between biodiversity and selected ecosystem services. Positions below and outside the canopy of three cork oak trees in each field were randomly selected to compare seasonal pasture production, pasture utilization rate by animals, botanical composition, biodiversity indicators (Shannon index and plant species richness) and soil organic carbon. In autumn, dry matter production of pasture was similar in the two positions; in two winters out of three it was greater below the trees than outside, and in spring it was greater outside than below the trees. While plant species richness and Shannon index were not significantly influenced by the position, the overall wooded grassland plant species richness was 31% higher than that outside of the tree crown. The soil organic carbon content in the 0-40-cm soil layer was also higher below the trees. Our findings highlight that if the main purpose of the wooded grasslands is to provide forage for grazing animals rather than conserving and/or enhancing plant diversity and soil fertility, the presence of trees constrains the overall forage productivity, although the greater forage availability in winter under the trees can contribute to improve the seasonal distribution of forage production."	92	4	271-275		Italy	Sardinia	40.47	9.1	Unclear		Dehesa/Montado		Pasture without trees		Understory/pasture production		Mixed results (positive and negative)	Soil organic carbon		Positive					
Scott2006_330	Journal Article	2006	"Scott, N. A.; Tate, K. R.; Ross, D. J.; Parshotam, A."	Processes influencing soil carbon storage following afforestation of pasture with Pinus radiata at different stocking densities in New Zealand	Australian Journal of Soil Research	Apr-73	10.1071/sr05013	<Go to ISI>://WOS:000236254700001	"Since 1992, afforestation with Pinus radiata D. Don in New Zealand has led to the establishment of over 600 000 ha of new plantation forests, about 85% of which are on fertile pastures used previously for grazing sheep and cattle. While this leads to rapid accumulation of carbon ( C) in vegetation, the effects of afforestation on soil C are poorly understood. We examined key soil C cycling processes at the ( former) Tikitere agroforestry experimental site near Rotorua, New Zealand. In 1973, replicated stands of P. radiata ( 100 and 400 stems/ha) were established on pastures, while replicated pasture plots were maintained throughout the first 26-year rotation. In 1996, soil C and microbial biomass C in 0 - 0.10 m depth soil, in situ soil respiration and net N mineralisation, and soil temperature were lower in the forest than in the pasture, and tended to decline with increasing tree-stocking density. In the 400 stems/ha stands, mineral soil C ( 0 - 0.50m depth) was lower than in the pasture ( 104 and 126 Mg C/ha, respectively; P< 0.01). Carbon accumulation in the forest floor during the first rotation of these forest stands was 12 Mg C/ha. Using the Rothamsted soil C model (Roth-C), we examined how changes in plant C inputs following afforestation might lead to changes in soil C content to 0.30 m depth. Steady-state pasture inputs of 9.0 Mg C/ha. year were estimated using Roth-C; these C inputs were assumed to decrease linearly during the first 12 years following tree establishment ( until canopy closure). Below-ground C inputs in the forest were estimated using steady-state relationships between litterfall and soil respiration; these inputs were assumed to increase linearly between years 1 and 12, after which they remained constant at 1.53 Mg C/ha. year until harvest. Measured changes in soil C (0-0.30 m) during the first rotation, in conjunction with the below-ground inputs, were used to estimate above-ground inputs ( as a proportion of total litterfall [3.81 Mg C/ha. year]) to the soil. Our results suggest 10% of litterfall C over one rotation actually entered the mineral soil. Using these results and estimates of additional C inputs to the soil from harvest slash and weeds following harvest, we found mineral-soil C stocks would continue to decline during second and third rotations of P. radiata; the magnitude of this decline depended in part on how much slash enters the mineral soil matrix. We confirmed our modelling approach by simulating soil C changes to within 8% over 19 years following afforestation of pasture at another previously studied site, Purukohukohu. Whether afforestation leads to an increase or decrease in mineral-soil C may depend on previous pasture management; in highly productive pastures, high C inputs to the soil may maintain soil C at levels that cannot be sustained when trees are planted onto these grasslands."	44	2	3-4		New Zealand		-38.9	175.84	Unclear		Silvopasture		Pasture without trees					Soil organic carbon		Negative					
Sanchez2015_369	Journal Article	2015	"Sanchez, I. A.; McCollin, D."	"A comparison of microclimate and environmental modification produced by hedgerows and dehesa in the Mediterranean region: A study in the Guadarrama region, Spain"	Landscape and Urban Planning	0169-2046	10.1016/j.landurbplan.2015.07.002	<Go to ISI>://WOS:000362614900023	"Two common forms of traditional land use systems in Mediterranean landscapes are dehesa and hedged fields. Both are agroforestry systems in which domestic stock are pastured: amongst parklike trees in dehesa, and in enclosures surrounded by stone walls and woody vegetation in hedged fields. The latter are now tending to be replaced by dehesa due to labour costs. Here, we investigate the boundary layer microclimate and environmental characteristics of these two land uses in order to evaluate the respective differences in relation to climate modification, soil organic carbon, and soil water content. Fraxinus angustifolia-dominated sites were investigated in the Guadarrama mountains, Spain, in high summer with simultaneous sampling under trees in both dehesa and hedgerows and in adjacent open fields. Whilst temperature profiles were similar in both systems, hedgerows had higher soil water content, lower wind speeds, and higher total soil organic carbon compared to dehesa, and moreover these trends also applied to open fields of the respective systems. We conclude that not only do hedged fields have advantages over dehesa for shelter and production, but that the climatic modifications of hedged field systems potentially modify boundary layer climates on a broader scale than both individual fields and dehesa. Thus, the conservation of hedged field systems provides natural capital and broad environmental gains. (C) 2015 Elsevier B.V. All rights reserved."	143		490-508		Spain		40.43	-3.5	Cattle		Dehesa/Montado	AND hedge	Pasture without trees					Soil organic carbon		Positive					
Salis2017_379	Journal Article	2017	"Salis, L.; Bagella, S.; Roggero, P. P.; Pulina, A.; Cappai, C.; Sitzia, M.; Rossetti, I.; Pintore, A.; Pala, T.; Piredda, A.; Deroma, M.; Seddaiu, G."	Biodiversity and ecosystem services in Mediterranean cork oak wooded grasslands as affected by tree canopy	Grassland Science in Europe Volume 22	9.78889E+12			"Mediterranean wooded grasslands are multipurpose systems that support high biodiversity levels and offer several ecosystem services (ES) such as forage production, soil carbon sequestration, nutrient recycling and soil protection. In a long-term observatory located in NE Sardinia (Italy), ten grazed wooded grassland fields were monitored over three years for plant biodiversity and selected ES below (BT) and outside (OT) the tree crowns. Botanical composition and seasonal herbage production, pastoral value and pasture utilization rate, biodiversity indicators (Shannon index and plant species richness), and the content of soil organic carbon (SOC) were assessed. In spring, dry matter (DM) yield and legume content were higher in the OT than in BT. In autumn and winter no differences were observed between OT and BT areas in terms of DM production. In winter, legume abundance and animal utilization rate were higher in OT than BT. The Shannon index was not influenced by the tree crown, while the plant species richness was slightly higher in OT than in BT. Top SOC content was lower in OT than in BT, but it showed a more uniform distribution along the soil profile."			115-133	autumn; biodiversity; botanical composition; canopy; crown; dry matter; ecosystem services; fodder legumes; fodder plants; grassland soils; grasslands; grazing; herbage; legumes; organic carbon; pastures; plant density; soil organic matter; soil profiles; soil types; species diversity; species richness; spring; winter; yields	Italy	Sardinia	40.8	9.42	Unclear		Dehesa/Montado		Pasture without trees		Understory/pasture production		Mixed results (negative and no effect)	Soil organic carbon		Positive					
